-6.86872,-23.0897,-27.9421,-14.9655,-7.71837,-7.24702,-8.52099,-14.9718,-22.8581,-15.7752,-25.2421,-12.6816,-19.8399,-15.5115,-21.6695,-6.78134,-21.3579,-20.6719,-21.7952,-15.0845,-14.0626,-17.5126,-17.3323,-19.5016,-20.4473,-16.0445,-21.2954,-34.1949,-16.7097,-19.0598,-25.6857,-25.1128,-16.78,-2.81242,-5.48615,-2.93996,-4.78962,
-6.23785,-6.57388,-21.0849,-17.0303,-11.5524,-18.98,-17.1462,-21.257,-15.2031,-10.3931,-8.22081,-10.7074,-15.417,-14.5054,-12.7176,-11.1382,-13.0126,-16.7278,-20.0888,-19.1118,-18.218,-20.8914,-13.5298,-23.7144,-15.6317,-21.1615,-13.5343,-13.9344,-15.5457,-11.0623,-13.3841,-10.9172,-7.56197,-11.5224,-16.4288,-0.586718,-6.2113,
-12.2244,-4.41522,-16.3825,-9.65643,-12.0944,-15.1083,-11.909,-14.8893,-17.8028,-14.3935,-28.5732,-12.1477,-31.9368,-16.1356,-15.1758,-18.1663,-29.3531,-14.987,-22.0139,-15.458,-16.0866,-15.3519,-22.844,-14.5648,-30.7034,-17.8021,-14.8739,-10.9105,-12.0773,-7.81185,-10.8818,-32.7855,-13.5523,-8.23729,-6.30142,-5.62553,-10.5429,
-3.8937,-15.6283,-12.2025,-22.8243,-11.4046,-10.8002,-17.005,-8.21352,-24.2663,-10.2909,-12.8136,-14.3052,-16.0375,-16.7929,-18.3521,-18.0863,-11.7865,-21.7545,-19.8796,-20.0493,-13.6473,-14.1061,-18.338,-20.3701,-11.5929,-21.4662,-15.6684,-12.9786,-13.2862,-10.5433,-8.75915,-22.267,-9.7258,-12.2134,0.852451,-4.58617,-0.745706,
-9.11258,-8.85596,-6.05522,-8.4885,-8.40016,-10.694,-17.1232,-19.4774,-10.8031,-18.731,-24.4502,-12.9004,-22.3935,-18.8194,-10.0052,-24.85,-14.4879,-13.1234,-14.1503,-24.7108,-19.5235,-22.81,-13.6115,-11.8153,-14.6878,-17.1321,-26.8665,-16.1208,-13.5806,-8.13276,-8.71827,-13.6814,-14.0475,-7.8899,-5.55194,-2.49947,2.45845,
-4.22175,-16.0302,-7.99332,-11.5859,-6.77647,-8.48849,-13.0843,-12.8829,-10.3448,-9.03359,-9.30975,-19.9727,-22.7767,-14.3213,-19.5299,-20.1501,-14.7956,-14.2695,-19.5425,-17.3211,-14.3411,-20.4558,-31.1801,-12.3755,-17.3124,-13.3867,-13.7706,-9.39928,-6.75656,-14.4128,-10.7295,-9.30556,-15.712,-4.53263,-1.98308,5.99017,2.91913,
-0.508736,-12.6215,-7.78169,-11.0118,-11.2935,-8.39138,-6.79052,-7.46798,-8.79252,-11.4009,-24.8373,-24.2802,-30.5413,-11.5468,-14.3342,-19.8401,-14.3214,-26.7098,-18.3954,-24.29,-18.8866,-20.4105,-14.7913,-25.0372,-14.4794,-19.0081,-16.869,-12.9348,-12.3107,-11.8096,-4.82129,-12.6016,-8.73891,-9.44509,2.43015,-1.94145,-4.66162,
9.6603,2.41,0.358783,-1.93832,-12.1114,-9.00898,-4.60851,-9.10726,-15.253,-5.99514,-15.5632,-14.2035,-17.194,-22.6935,-16.1368,-11.5152,-23.2474,-18.966,-24.5394,-23.9107,-16.5845,-18.5776,-20.513,-17.7726,-15.8468,-17.897,-13.7558,-9.04478,-16.5282,-19.9912,-7.82578,-10.741,2.4452,-2.70594,-8.24252,-8.01115,0.276696,
3.67711,3.89467,-4.488,-1.94814,-4.22358,-5.57659,-7.25881,-10.4013,-17.8932,-9.27858,-11.0605,-13.4425,-18.6079,-15.4212,-43.5959,-19.3529,-14.1839,-12.929,-30.5771,-19.1851,-15.529,-13.8207,-24.5323,-17.0817,-13.5505,-17.368,-19.8348,-20.2945,-12.0177,-22.0301,-9.07954,-8.18664,-8.62973,-5.53507,1.452,-4.41303,-14.826,
4.91929,-10.2456,-15.9338,-10.1721,-8.32028,-9.84842,-7.49794,-16.18,-11.1006,-12.0069,-10.1584,-17.8888,-8.84738,-9.70748,-18.0134,-22.1038,-15.0019,-26.6763,-21.0998,-22.4626,-15.039,-15.908,-20.6162,-25.5455,-11.7328,-12.5427,-16.6053,-11.4072,-11.8533,-11.0711,-23.9861,-12.7473,-6.02777,-19.7015,-7.49252,1.45414,-6.15156,
