-0.0362362,-1.66316,-5.50549,-1.99117,-11.3328,-11.0174,-12.6845,-13.3708,-8.14631,-9.79842,-11.2851,-8.11455,-8.51269,-6.62728,-10.9536,-6.08305,-12.1946,-10.2687,-22.4779,-5.7548,-13.4533,-12.2468,-9.33246,-10.7764,-19.9349,-7.52768,-16.2044,-1.51352,-5.5198,-4.84832,-8.09812,-3.87395,0.646907,-2.69846,2.85179,9.43818,1.82528,
3.51598,-7.65865,-12.4676,-8.38982,-3.70521,-1.97959,-14.5381,-4.99844,-8.62043,-8.97432,-10.3894,-2.17479,-12.2852,-5.20543,-18.507,-12.1424,-7.23667,-11.1527,-8.69235,-16.4559,-11.1596,-11.6617,-8.81084,-11.1796,-11.2371,-14.4531,-14.6162,-8.39733,-15.8484,-4.84431,-9.2197,-1.48481,1.55267,-7.3265,2.90552,4.00308,9.38676,
1.96034,-7.37011,-17.7194,-8.92175,-35.8215,-8.42314,-8.1827,-9.9542,-14.6223,-31.383,-4.34469,-15.8487,-25.3343,-6.22016,-12.033,-5.44304,-10.4543,-14.487,-9.89789,-6.56626,-10.9737,-8.00311,-4.82616,-8.85795,-14.137,-7.59886,-12.8259,-6.25338,-10.908,-4.84815,-6.02555,-1.02495,-4.45418,-1.56982,-0.151216,4.3217,-1.7955,
-5.69161,-14.4887,-2.36973,-5.11894,-6.81087,-3.91213,-24.4673,-3.01596,-2.52526,-10.8583,-6.7228,-7.48138,-6.95126,-6.07477,-8.08103,-7.85012,-7.63344,-19.4083,-27.7839,-7.89584,-7.44188,-8.8768,-14.1635,-6.18421,-10.6282,-6.13196,-11.7478,-16.4822,-22.2793,-5.67011,-10.1347,1.15587,4.73384,0.504941,2.9269,-0.367903,0.920668,
2.10946,-8.83278,-0.0451267,-1.23878,-33.5038,-2.89378,-6.38021,-26.451,0.148332,-8.54466,-22.4142,-3.88885,-6.76603,-9.33038,-13.0667,-12.8408,-11.4661,-11.699,-6.71015,-8.29395,-12.3795,-9.56785,-10.1988,-11.5021,-9.99153,-13.8113,-15.2668,-11.1147,-10.7531,-3.47342,-7.88941,-10.2209,0.256889,-6.52297,6.82957,8.78729,6.55423,
6.64792,-7.0811,2.04231,-1.21942,-13.3263,-15.5908,-4.28339,-6.79995,-2.01587,-11.8455,0.652531,-18.625,-3.77835,-3.59842,-9.63457,-8.64458,-13.2018,-7.26558,-5.76594,-13.9505,-11.3007,-19.7681,-13.9827,-10.946,-14.0721,-3.36017,-21.9154,-1.2263,-11.9936,-3.27745,-8.49317,-3.64645,-1.7187,10.0083,5.54518,10.5399,13.0081,
13.5172,7.56452,-2.59286,-0.35735,-0.638702,-3.9703,-6.57356,-10.3569,-11.2043,-5.18683,-0.830556,-9.2903,-4.24098,-12.1678,-2.61184,-38.3574,-7.77217,-10.381,-8.10532,-10.776,-6.74301,-9.56903,-7.45873,-16.658,-14.4149,-9.362,-10.3411,-9.26802,-17.6567,-0.823339,-9.60483,-1.9274,3.43363,0.799129,1.46213,3.01052,6.32997,
9.11452,-2.49801,-4.20964,8.33823,-1.072,0.400587,-5.26796,-14.0565,-3.69099,-7.01718,-1.4685,-4.62656,-6.07196,-2.75614,-11.4089,-4.63392,-8.58745,-8.41913,-14.7733,-16.8019,-15.7129,-5.31352,-11.0541,-7.49851,-13.9265,-7.00699,-7.83859,-8.08299,-20.9147,-3.55566,-4.4597,-1.70415,-19.6882,-14.6479,7.78925,-0.218166,13.8522,
9.85143,5.19071,7.62707,7.49281,-3.79493,-2.06637,-7.78534,-2.6872,-9.15963,-15.4206,-8.96972,-5.78126,-7.84847,-10.7026,-4.12638,-10.3906,-11.3954,-9.5627,-12.5009,-10.1222,-12.3354,-14.958,-23.9652,-13.7208,-9.55741,-14.6254,-11.6342,-15.3164,-8.58026,-8.21722,-10.505,-0.637391,5.07564,3.46428,2.64235,6.24811,7.84495,
14.6501,13.6752,13.0679,-2.64391,-6.12017,-0.287995,-7.04091,-0.964262,-7.35819,-9.66325,-21.0724,-6.07059,-11.8585,-3.30429,-6.49818,-3.88204,-5.67846,-10.0359,-24.6107,-28.6269,-17.4182,-10.8844,-9.13784,-18.3311,-10.9461,-7.02687,-6.74698,-5.95847,-4.66645,-21.6425,-4.75903,2.00361,-12.2896,-0.962689,1.2502,9.32616,6.34189,
