-8.07597,-17.6573,-7.54371,-13.4795,-9.6578,-2.59442,-8.17248,-5.23848,-14.7091,-9.81507,-11.1931,-15.9647,-8.91224,-7.17555,-10.4186,-8.88441,-14.9487,-8.82823,-15.0619,-11.2572,-16.1396,-12.525,-11.5046,-11.3947,-21.6348,-18.047,-8.89082,-15.0951,-3.74396,-19.2646,-2.99632,-17.1305,-9.89805,1.13423,2.6293,-12.4891,11.3276,
-1.68762,-7.1194,-10.9351,-6.34924,-5.7441,-14.0634,-4.30083,-3.74197,-17.0719,-18.2049,-11.6113,-15.6256,-7.23352,-5.24136,-9.26781,-7.3538,-14.7348,-11.3584,-16.1055,-7.11629,-7.60493,-13.993,-18.8433,-6.32489,-11.5646,-15.3736,-10.5545,-28.5711,-13.5706,-3.79352,-5.43553,-9.66156,-3.88413,1.61814,-4.78831,3.82884,-2.88952,
-5.68047,1.35204,-5.38771,-13.711,-9.62138,-18.7728,-18.9333,-8.20893,-7.44262,-19.7969,-6.90397,-8.46387,-5.44089,-8.00641,-8.09267,-14.8026,-12.3212,-6.86242,-18.1498,-16.0332,-15.783,-18.2367,-14.8544,-15.7293,-12.0661,-16.12,-15.2344,-16.2842,-12.2152,-11.2027,-6.30152,-4.55209,-6.18262,-3.85295,3.02225,3.23646,8.18487,
-11.7661,-7.56181,-7.76505,-10.4646,-14.6954,-17.121,-6.46051,-11.0205,-14.2951,-4.99076,-6.12904,-7.29163,-7.03895,-17.5446,-10.6787,-13.8656,-4.83164,-9.20603,-9.32475,-19.9605,-12.0345,-5.07674,-11.9969,-7.74552,-11.9509,-7.8568,-6.9639,-13.6204,-14.0699,-6.62279,-8.06994,-6.47863,1.9568,-4.16016,2.31949,-16.3898,4.71779,
3.0712,2.87844,1.65217,1.56282,1.46335,-1.40909,-3.55861,-14.3418,-3.50953,-11.938,-9.03747,-4.40239,-16.0617,-19.9704,-4.45967,-8.37821,-6.94841,-7.71749,-9.43806,-12.08,-12.5027,-15.2675,-18.2245,-6.12497,-8.31469,-22.8304,-12.5838,-6.45549,-8.68675,-4.78564,-12.7502,-2.87968,2.73734,2.32895,-3.17266,9.14595,5.13654,
5.35971,3.65569,-1.98449,-6.53782,-0.87722,-11.1023,-9.68221,-8.09158,-7.13124,-5.62553,-3.46424,-6.34344,-25.3937,0.271543,-10.0081,-12.2909,-11.5145,-17.4749,-18.9592,-10.1536,-16.1537,-7.35186,-18.1253,-13.9494,-10.3123,-8.1238,-17.5374,-5.45247,-5.87914,-9.90115,-6.91646,-8.96278,-15.5822,1.06901,5.49624,8.71387,-2.37222,
3.36633,-11.2454,-4.88231,-2.79534,0.776452,-12.4621,-4.57703,-6.58706,-7.5603,-12.4941,-6.15344,-14.7608,-6.62035,-6.4876,-11.6587,-11.1639,-13.1882,-17.8506,-19.5198,-7.258,-10.6195,-18.311,-19.7766,-12.9305,-11.2495,-16.7657,-12.7574,-6.53659,-10.7031,-7.00907,-1.33284,-2.91446,-0.789841,2.7833,8.75503,8.33798,6.66315,
11.4778,-3.11839,-2.70534,7.00818,-10.1134,-2.96207,-9.53534,-2.02036,-16.844,-2.89584,-22.9,-10.9474,-10.6688,-10.4168,-16.583,-13.9768,-8.33233,-17.9938,-7.70209,-12.0796,-7.87343,-9.42763,-16.8204,-20.5201,-16.3626,-7.10805,-4.11043,-14.4866,-8.83442,-14.4386,-8.44155,-4.14498,5.54612,6.6,-12.6998,-1.50166,6.7543,
10.2348,4.70989,5.94452,2.7588,-5.49667,-10.6118,-2.14322,-0.466085,-5.84474,-15.4261,-19.9849,-4.77449,-3.15536,-8.45394,-9.95358,-9.85733,-15.3927,-9.28612,-17.5159,-11.357,-8.46894,-14.2342,-11.638,-11.4008,-14.1155,-15.6882,-16.1441,-8.43894,-7.17771,-5.03268,-7.35451,-9.24784,0.476778,3.04564,3.96956,-2.74953,6.32726,
7.10274,10.7304,-10.0497,4.29715,-1.34477,0.589964,-3.0492,-22.7088,-4.01187,-5.65613,-1.86321,-1.06649,-7.74258,-12.9386,-11.4144,-6.50665,-18.1891,-25.257,-8.55126,-10.9742,-12.8098,-10.9037,-11.7945,-5.93448,-11.7481,-2.62183,-5.15134,-6.41273,-6.87389,-23.3138,-9.36354,-6.91761,-12.4771,-1.51041,-1.43184,3.48903,6.72804,
13.9255,1.65945,-1.1704,-1.83321,0.843171,-15.6409,-7.81399,-4.13183,-13.8612,-20.0707,-12.545,-12.4891,-13.4227,-18.9277,-4.46454,-12.6037,-7.46477,-10.9049,-10.6729,-17.7636,-14.9354,-10.1236,-14.3033,-13.1835,-12.9223,-8.111,-12.5656,-12.2498,-5.37471,-22.4396,-8.47642,-7.64768,-7.67775,-3.87201,3.39887,7.24339,9.52881,
7.45189,5.97642,-2.31393,-9.25441,3.53356,-12.3852,-7.82011,-4.56637,-2.50948,-12.3658,-7.28076,-12.1349,-15.607,-20.5048,-14.9959,-6.86208,-15.2621,-11.1188,-39.2544,-17.5969,-11.4687,-15.1768,-8.54618,-11.3093,-22.4727,-14.8333,-8.62093,-6.78945,-6.95838,-14.9568,-4.93554,-8.61689,-4.55814,-0.740907,3.38839,-11.3192,10.9057,
