2.05262,-0.194576,0.526112,-4.71123,-2.86245,-10.0944,-7.54031,-4.4545,-21.3853,-6.86164,-40.0011,-4.17235,-7.67473,-11.5868,-2.55497,-4.84551,-5.29567,-11.4469,-9.96604,-7.99422,-12.6865,-0.621393,-3.21109,-3.47874,-3.44241,-8.27467,-3.25215,-9.36747,-4.99353,-2.35868,-0.53733,-1.1533,2.92581,0.349034,-0.0187777,1.9647,4.98548
2.17054,-1.98186,-9.7023,-7.8217,-0.886643,-4.91431,-4.13571,-3.60111,-1.23301,-10.6348,-4.41052,-1.04211,-1.03066,-10.0407,-5.08473,-10.1654,-3.77877,-20.9739,-8.47911,-8.30276,-8.5151,-4.48533,-11.0298,-6.12418,-11.8783,-7.02683,-8.08913,-12.7417,-16.3898,-6.51113,-9.48948,-10.6612,-12.7748,-3.2285,0.947817,2.26568,5.25496
1.81372,2.59914,3.30366,-2.81709,-1.16341,-9.76113,-4.73136,-12.1251,-1.73177,-11.6508,-9.81721,-17.6505,-1.07698,-11.2454,-9.60334,-7.30128,-7.21061,-4.0645,-17.6067,-10.6379,-10.1834,-5.87114,-8.13884,-10.8503,-19.3965,-6.55626,-8.07273,-6.44708,-11.2364,-2.17326,-5.94231,-11.4939,-5.88791,-7.46271,-1.09388,0.457259,1.65531
-5.88823,-37.0293,-7.99942,-0.756658,-0.604069,1.46772,-2.40547,-0.715243,-0.390637,-31.9972,-3.42062,-7.75075,-7.86017,-5.798,-18.8183,-6.77749,-2.84132,-5.67726,-18.6513,-7.41405,-15.5075,-10.127,-7.40105,-30.3929,-16.588,-5.75803,-8.47773,-10.0018,-7.0194,-12.0244,-6.44563,-2.93931,-2.10692,-1.1148,3.57363,5.04433,6.68604
-5.8703,-11.8135,-11.2967,-1.72455,-1.41506,4.10975,-3.72529,-7.9258,1.84269,-8.42617,-0.55047,-18.0755,-8.70716,-19.4006,-9.18616,-5.73258,-5.12803,-6.88962,-26.4906,-2.45611,-5.94474,-17.397,-4.23514,-3.83559,-11.5071,-10.316,-8.6017,0.23652,-4.04446,1.18524,2.44068,2.78601,3.01324,4.64301,5.34607,8.4386,11.5056
11.8929,10.1588,6.58202,-3.81554,0.278538,7.78116,-3.37007,-4.38454,-16.66,-1.47271,2.18216,-13.051,3.47728,-2.41936,-2.11205,-7.32034,-10.1711,-12.5382,-16.6343,-6.8572,-13.0143,-15.8919,-12.4946,-10.5853,-10.2471,-6.5444,-4.03839,1.45733,-1.487,-3.18172,2.55752,3.30475,7.58044,7.32522,11.1223,11.3296,13.5566
7.92123,6.71774,7.85536,8.45235,-0.59017,3.51792,5.0206,-7.58387,-6.83822,-0.556466,-2.19332,-7.48566,-4.74539,-1.07696,-10.4565,-5.09121,-4.19932,-14.9966,-19.4834,-8.59383,-10.4886,-10.3528,-2.89179,-8.57927,-16.9415,-18.2239,-7.99506,-3.45859,-1.95208,-2.69578,-0.548444,2.92651,2.75021,4.06024,7.61098,8.31362,11.9196
16.3834,11.5196,3.9928,4.59052,4.50715,3.11191,1.75724,-7.47334,-17.738,-6.78397,-6.11831,-10.1064,-3.95716,-9.6447,-9.15354,-18.0519,-6.76296,-3.82157,-11.3416,-23.0653,-8.57685,-10.7338,-14.4948,-5.17156,-11.0562,-3.68506,-6.35398,-4.44178,-1.54932,1.38122,2.42562,-0.29518,4.97195,6.49582,7.63742,9.00957,9.74396
13.9046,12.9113,10.7345,8.95581,4.03848,0.128206,2.70016,-8.89744,-1.81114,-18.5321,-5.27507,-4.1836,-6.42621,-4.19243,-16.8228,-20.4092,-19.3308,-13.1984,-7.29122,-5.9074,-4.65175,-22.0201,-13.861,-12.6036,-6.79709,-6.25886,-2.29061,-10.226,-14.0312,0.69129,3.34649,3.24635,6.56036,8.84928,10.2337,11.6215,12.6285
15.1378,12.5811,9.34195,7.84182,4.44518,-12.9268,-5.79931,-8.63458,-13.6291,-5.54563,-11.5249,-7.53233,-4.85668,-7.87892,-14.3522,-14.1998,-10.2254,-8.05657,-9.83261,-14.1626,-24.8798,-6.88735,-7.28753,-16.4146,-3.83329,-5.11861,-6.257,-0.348997,-8.70481,-3.26366,-1.46894,-3.73012,2.30291,4.53514,8.90607,11.5163,14.0899
14.0689,10.2514,-1.8733,-1.37592,3.27092,5.21164,3.21979,-4.2008,0.249144,-12.6003,-13.1386,-15.3769,-22.3359,-9.311,-10.2256,-4.26167,-4.90476,-11.3322,-12.333,-6.56121,-9.3175,-8.50815,-16.0916,-12.0982,-13.7742,-12.5073,-6.29047,-19.3699,-2.79927,-2.81302,0.401944,-4.30043,-4.42182,-10.7358,-3.1287,0.292818,4.43875
16.1334,13.8395,10.6223,8.10173,0.956231,-8.2166,2.23397,-2.17262,-11.072,-8.47605,-9.24024,-9.93043,-5.71859,-15.5791,-13.3595,-6.45165,-14.2516,-10.4282,-10.6326,-18.137,-5.59226,-18.9568,-23.0065,-23.0816,-9.72238,-6.01263,-10.2432,-2.53819,-3.41739,-7.33715,0.692622,-0.416159,1.29569,2.24347,1.77196,3.64104,5.8099
1.53504,1.56693,2.79727,2.5631,2.40921,-9.51997,0.683971,-7.64006,-13.8386,-1.46228,-6.07384,-3.06494,-10.977,-6.29231,-6.3172,-4.57077,-11.0927,-11.2617,-14.5741,-20.8643,-8.91742,-13.0695,-15.2959,-16.7455,-16.3949,-5.61077,-4.86946,-9.58684,-11.2037,-2.79668,0.894753,2.32328,4.89864,7.4506,10.7539,12.4474,13.742
-1.34394,-9.27843,0.533292,1.4767,1.53605,-1.41115,4.27459,-4.58962,-8.23919,-8.11373,-2.83447,-12.0117,-7.68218,-6.24813,-14.6042,-5.77376,-8.82503,-6.9325,-5.34408,-6.85239,-20.9488,-12.1527,-14.8987,-11.1476,-17.374,-10.8497,-10.2144,-3.62718,-4.00574,3.32793,1.54367,-2.43443,-0.578316,5.16461,8.65598,10.4345,12.2527
7.28258,6.34596,6.58251,5.54255,0.311219,-9.5195,-13.057,-3.82428,0.0704667,-6.40213,-2.96524,-6.48198,-4.78165,-4.27162,-12.1049,-2.6377,-7.36202,-17.0317,-4.71201,-10.2582,-7.07905,-17.9446,-7.85618,-11.7896,-11.9067,-11.6277,-13.2813,-6.6793,-10.1405,-4.14555,-0.806271,-3.16915,0.96322,4.36658,4.48934,5.40937,6.62904
5.40765,6.5182,5.75576,4.31775,4.49334,3.08674,-3.88541,-5.17678,-1.92022,-1.73956,0.258896,-17.0775,-1.48843,-12.4,-7.16808,-6.0561,-7.96519,-5.49719,-20.2655,-4.88701,-28.3871,-10.7754,-18.4257,-6.93213,-27.2381,-9.49364,-13.248,-9.48325,-15.6397,-8.29757,-0.837105,-3.75794,-9.08607,-14.9694,-5.27551,-5.74569,-5.19351
3.16816,2.7946,1.21707,3.74617,1.01047,2.16723,-0.853601,-1.95367,0.908874,-4.02917,-0.691485,-12.3813,-2.10528,-6.64478,-1.47859,-5.36029,-7.68126,-9.48983,-4.98685,-13.6715,-6.84143,-13.474,-15.4451,-4.95926,-1.46322,-2.45491,-2.10433,-9.27995,-16.2824,-3.99935,0.0242661,0.744774,1.43223,0.906558,0.483199,1.68775,2.91739
-1.14,-5.17296,-7.40663,-5.45515,-6.9493,-4.55609,-2.50933,-4.01892,-6.21836,-1.60674,1.84438,1.60374,-1.56155,-4.33527,-11.3385,-10.2495,-2.70649,-4.5822,-13.3483,-14.2894,-17.5826,-10.4842,-22.2686,-6.01418,-3.28747,-2.8648,-0.837442,-0.696194,-2.84303,-2.20457,-1.33483,0.842503,1.20009,2.63381,2.58924,2.37993,2.36006
