-0.977311,-12.231,-17.8584,-13.3487,-10.7201,-3.90747,-17.1406,-11.3436,-2.0748,-10.427,-12.6257,-5.9845,-25.9074,-7.86416,-4.93961,-1.22599,-10.4455,-7.59737,-13.6181,-12.5626,-6.71047,-6.97185,-10.4551,-18.4458,-4.70539,-14.6538,-7.24057,-12.1577,-5.72749,-6.84069,-8.73904,-2.03231,-1.95465,0.334406,1.68922,3.35276,7.16047
2.91005,-0.87414,-7.03174,-16.9335,-4.90308,-2.28973,1.52624,-6.59704,-6.05703,-5.958,-5.11726,-5.77719,-3.18971,-6.61844,-4.80933,-11.1176,-14.5835,-12.5293,-22.8612,-19.3024,-11.6553,-18.9138,-10.9558,-6.33462,-7.95276,-9.0465,-15.9071,-11.3255,-15.7318,-5.71369,-3.79842,-1.58396,-6.57647,-0.298025,0.823296,4.80763,5.96194
-4.31398,-6.8964,-10.9242,-6.45098,-10.2727,-14.5993,-2.86208,-4.8445,-7.19505,-5.12007,-8.79199,-9.93231,-0.349583,-2.58289,-8.25071,-6.11255,-8.90252,-13.7252,-13.7205,-7.56141,-17.2377,-23.2485,-15.2283,-7.39698,-23.6439,-20.8536,-28.487,-18.6227,-12.1199,-10.8807,-4.91342,-1.36709,-2.86264,-2.4995,1.10226,3.70609,5.02294
4.23656,-0.722228,-0.427403,-1.5886,-0.288828,-1.76926,-4.35762,-3.01717,0.299033,-6.41857,-9.14029,-4.63726,-2.52067,-6.26324,-2.78816,-16.3041,-11.1682,-11.461,-14.7022,-10.8714,-7.40432,-18.3642,-11.4176,-8.43565,-8.78449,-6.7339,-16.3933,-2.64379,-8.60998,0.171924,-0.565981,1.78216,1.7665,-0.439967,2.06758,3.40539,6.04136
6.71419,2.57536,0.14366,1.4893,0.579538,1.95948,-2.73179,-7.81173,1.90159,-5.51923,-13.9449,-6.30128,-4.94659,-3.65685,-5.63767,-11.2982,-15.988,-15.5098,-16.8872,-20.8816,-11.3893,-21.4662,-9.41102,-14.1626,-14.9601,-14.5382,-6.60227,-2.42777,-4.81265,-5.88797,-2.13362,1.51776,2.14477,1.06462,6.38727,8.08766,10.1163
3.45845,2.2063,-0.220305,0.0564285,-0.180933,4.92279,1.41547,-7.82264,-5.08063,-11.153,-22.6641,-7.85701,-4.86177,-8.81344,-3.71095,-15.0657,-13.8214,-17.4443,-12.7564,-6.9676,-15.7322,-13.9862,-17.3619,-8.76707,-11.196,-15.1026,-4.63808,-3.31125,-4.10375,-0.913077,-2.53255,-0.17805,1.45404,1.36447,5.57489,7.60361,9.17774
11.7641,7.45739,6.21362,3.67035,-2.80437,-13.8625,-0.321874,-4.93304,-6.48066,0.290023,-6.74269,-13.5169,-4.1921,-3.40238,-7.16807,-3.96636,-8.14437,-9.80835,-16.0319,-6.35936,-12.0871,-12.1915,-1.8647,-7.26993,-47.123,-8.55439,-7.74905,-1.14774,-2.46485,0.33769,-0.34951,1.68803,3.62624,6.37953,7.56868,9.12003,11.0406
15.5303,11.7161,7.87287,4.92015,-4.01616,-1.98973,4.17766,-13.4707,-11.7459,-4.51001,-9.11472,-6.56285,-5.75205,-16.9258,-7.90448,-6.8591,-13.3244,-9.2343,-9.63531,-15.3381,-5.24192,-3.11047,-10.6422,-10.1855,-7.60008,-3.50157,-11.908,-4.10028,-5.79978,-6.07366,0.701356,0.55856,3.18249,3.80734,2.14338,4.00264,7.00717
13.6608,8.09545,-4.62045,-1.98818,0.72893,-0.581035,-0.435762,-12.9191,-5.612,-13.645,-6.89764,-5.47654,-11.3442,-10.9575,-13.5472,-6.67964,-10.6183,-8.65098,-13.4559,-12.478,-10.4684,-11.671,-8.47364,-12.8438,-14.1886,-13.5695,-10.7722,-4.67908,-7.51203,-1.5155,-5.79536,-1.40541,4.23346,5.83943,7.06143,8.69057,9.0945
15.3391,13.3479,10.8148,9.94925,7.58842,-4.36753,-1.81222,-9.96577,-2.3318,-13.005,-7.19827,-3.77956,-1.30591,-10.0508,-11.1728,-10.2669,-12.4105,-6.06071,-32.8045,-15.3124,-8.31534,-2.84338,-7.32556,-17.5548,-6.54167,-6.46025,-25.5399,-12.1021,-5.25282,-1.40857,-7.52571,3.37558,0.953477,-0.874464,3.91781,8.5192,11.8046
15.4926,12.3073,8.96938,0.971887,-1.06843,-3.48044,-0.587771,-8.3924,0.0466884,-11.7257,-18.1982,-9.77446,-14.1579,-7.95278,-11.9714,-13.7288,-11.1942,-9.68818,-17.5818,-12.7049,-6.2368,-3.97061,-14.8471,-12.2078,-11.5823,-16.4093,-12.2754,-8.77274,-11.5543,-9.11167,-5.6434,-4.40313,-1.91583,1.18004,5.71338,8.27845,8.99265
