-1.98423,-26.9649,-7.40173,-11.0569,-8.86048,-2.00388,-10.6293,-7.93058,-1.27227,-9.86514,-5.9235,-3.78002,-10.9026,-8.0449,-3.6659,1.39383,-6.78661,-5.89068,-11.8983,-13.0041,-5.59966,-3.91353,-8.45002,-10.6434,-1.75078,-12.0518,-6.0116,-10.8285,-7.05531,-4.41336,-5.83227,0.125541,0.446833,3.36393,4.26767,5.27451,8.6585
4.46567,1.12492,-4.84918,-11.6321,-5.23711,-1.83993,3.53178,-5.50845,-4.33551,-3.41263,-3.33119,-5.68438,-3.59121,-5.14609,-2.6456,-10.0363,-7.49818,-12.349,-19.1345,-14.9014,-7.60696,-18.6155,-7.35271,-3.3384,-5.12484,-8.34684,-17.6834,-8.57109,-10.7706,-3.63584,-2.04362,-0.497088,-5.78676,0.899541,2.23529,6.03788,7.32567
0.878394,-0.285948,-1.2328,-1.9265,-6.70274,-10.5437,-1.79065,-2.25279,-3.64178,-2.78932,-13.2537,-7.53825,-0.904141,-0.342348,-7.64468,-3.2942,-9.4049,-8.2466,-11.249,-4.27582,-16.2684,-14.5479,-8.8721,-5.55906,-20.3382,-25.5341,-23.743,-10.972,-8.49542,-7.01852,-2.97075,1.1611,-0.139383,-0.279415,3.19461,5.26433,7.0043
6.60741,1.17459,1.86245,0.045201,1.50223,1.26129,-3.6989,-2.96051,2.311,-3.57847,-6.33527,-4.60234,-1.31188,-9.0745,-1.93211,-17.8996,-8.03508,-9.91137,-13.9974,-10.3906,-5.89705,-13.7417,-14.1802,-5.20914,-5.15686,-8.23512,-12.9236,-1.02904,-4.58642,2.26352,1.63559,4.02453,4.21831,2.69311,5.31673,6.95419,9.45351
10.0064,6.10147,4.21239,5.41663,3.89236,4.2155,-0.716217,-12.8525,3.31109,-1.63337,-16.3267,-2.40515,-2.95844,-2.13654,-4.56555,-12.7685,-13.2658,-15.7478,-12.2636,-19.7418,-12.9711,-16.5688,-10.4782,-11.7904,-10.5129,-10.4632,-3.61263,1.47883,-0.54414,-1.55801,1.83007,5.00316,5.51845,5.27295,9.71758,11.5166,13.4264
8.59965,5.87257,1.86984,0.872828,1.09739,6.3108,3.41199,-7.24791,-0.184322,-8.76229,-14.6999,-8.65227,-1.90327,-6.72748,-1.82415,-17.8837,-12.5493,-20.1946,-15.2431,-5.51081,-18.2203,-14.8105,-15.049,-6.42724,-10.6687,-15.3078,-0.440103,-1.03753,-0.661906,2.80509,0.994724,2.88424,4.65836,5.66892,9.04867,10.771,12.6125
11.3385,7.56149,7.351,5.35509,-1.28318,-10.9613,2.6834,-0.223071,-4.88702,1.41708,-3.28174,-19.8325,-1.79046,-2.54549,-4.99088,-2.63107,-7.60485,-9.20235,-11.176,-5.24075,-11.1795,-12.5834,-0.976793,-7.24204,-30.7697,-6.93105,-6.4167,1.05864,-0.974007,2.7157,1.9338,3.20153,5.35443,8.14179,9.34079,11.2258,12.8173
17.7886,13.9182,9.50516,6.30221,-1.52472,-2.12204,5.75166,-10.1088,-7.93858,-1.85563,-5.92983,-5.90082,-2.97497,-21.4594,-9.30691,-5.26575,-11.1739,-6.31782,-7.12581,-15.4708,-4.62386,-1.25123,-7.64499,-7.13636,-7.90986,-2.52718,-8.70955,-1.07154,-4.3616,-3.18046,3.55332,2.43314,5.24406,5.3108,4.06387,6.20478,8.81495
14.5431,8.64921,-7.00062,-1.17252,3.66196,3.6732,-0.413389,-9.12129,-4.18601,-9.84401,-5.78498,-4.27528,-9.18555,-13.1109,-11.4628,-10.0719,-10.0445,-7.55872,-9.99974,-9.2418,-6.8,-13.0745,-5.7042,-15.9544,-10.7632,-14.8639,-9.79679,-4.63378,-5.18357,0.346031,-4.04957,1.28431,6.24672,6.50462,7.75882,9.28282,9.75807
17.8012,15.5543,13.3809,12.1776,9.04652,-4.42823,0.0315288,-14.5717,-0.998383,-9.64849,-7.1771,-1.78019,-0.54581,-11.2509,-9.89893,-10.8696,-10.4128,-4.67687,-15.9813,-18.1932,-7.03362,-1.35779,-6.0155,-14.8983,-5.35293,-3.78695,-17.1913,-13.4461,-3.40313,-0.569353,-4.63173,4.97863,2.87085,2.23131,4.24201,9.7476,12.7263
